provider_id,user_id,location_id,cancellation_rate,response_time
9488,10627,64,6.6,9.6
9489,28713,64,8.53,34.4
9490,17102,64,0,56.6
9491,1290,64,15.28,74.4
9492,23766,64,16.55,29
9493,20465,64,13.35,52.2
9494,26114,64,8.28,58
9495,10260,64,4.15,1
9496,22880,64,4.92,54.2
9497,7095,64,12.02,36.4
9498,16322,64,9.21,49.9
9499,22871,64,0,43.2
9500,26870,64,16.38,11.3
9501,11222,64,10.76,63.3
9502,21637,64,7.52,1
9503,1196,64,13.49,46.7
9504,5429,64,0,46.9
9505,7842,64,0.55,58.5
9506,24114,64,12.81,71.2
9507,2268,64,17.06,52.7
9508,19600,64,7.94,63.8
9509,20434,64,7.77,54.7
9510,9646,64,2.32,27.4
9511,2799,64,0,20
9512,13851,64,4.17,56.8
9513,24837,64,6.97,50.8
9514,18577,64,3.27,66.3
9515,17351,64,6.13,36.1
9516,19459,64,4.23,74.7
9517,19628,64,4.37,68.9
9518,11319,64,6.06,53.1
9519,7011,64,8.66,10.6
9520,18991,64,14.73,7.9
9521,7375,64,8.3,56.9
9522,27707,64,4.49,84.9
9523,3040,64,11.44,29
9524,14459,64,10.2,21.6
9525,14993,64,12.93,9.4
9526,3515,64,8.01,60.6
9527,9802,64,12.44,37.4
9528,15923,64,5.98,44.8
9529,3673,64,12,39.5
9530,17439,64,8.65,15.9
9531,15594,64,9.88,1
9532,21045,64,9.62,29
9533,27273,64,3.86,76.9
9534,5614,64,13.25,64.4
9535,11287,64,11.5,43
9536,14996,64,15.29,32.7
9537,26023,64,10.89,52
9538,15897,64,13.47,1
9539,24480,64,9.05,21.8
9540,29748,64,6.58,33.4
9541,605,64,5.47,47.6
9542,9024,64,6.38,2
9543,7660,64,8.84,44.7
9544,15477,64,8.45,33.8
9545,19130,64,8.43,34.6
9546,18667,64,6.43,53.9
9547,8351,64,11.8,22.9
9548,22436,64,13.02,8
9549,9175,64,2.74,69.8
9550,7236,64,13.35,23.5
9551,20800,64,10.6,24.9
9552,9822,64,3.34,21.3
9553,2342,64,11.7,53
9554,24488,64,0,22.7
9555,10077,64,8.58,61.3
9556,6487,64,5.43,32.3
9557,4143,64,8.38,28.8
9558,6050,64,18.46,23.2
9559,23078,64,3.78,26.1
9560,2834,64,5.59,89.2
9561,9919,64,7.03,53.2
9562,26580,64,10.14,96.7
9563,4910,64,15.41,80.1
9564,19059,64,3.39,40.3
9565,15391,64,15.18,4.6
9566,28247,65,4.99,32.9
9567,24058,65,18.59,75.6
9568,7167,65,2.67,9.2
9569,3143,65,11.52,51
9570,28554,65,0,124.6
9571,1307,65,0.76,50.3
9572,17141,65,3.68,40.9
9573,21804,65,8.53,41.4
9574,9733,65,14.23,42
9575,13454,65,8.51,65.7
9576,27806,65,0,28.5
9577,282,65,6.58,13.6
9578,18940,65,9.59,98.4
9579,12426,65,0,42.4
9580,16273,65,5.95,60.5
9581,6615,65,10.25,58.4
9582,20817,65,6.75,39.1
9583,17104,65,5.64,45.7
9584,12646,65,7.32,42.5
9585,19761,65,9.77,73.3
9586,10163,65,16.39,1
9587,10889,65,13.36,56.4
9588,3696,65,3.31,21.4
9589,19265,65,13.69,32.4
9590,14810,65,1.32,28.2
9591,23225,65,6.28,64.2
9592,5589,65,0,83.8
9593,23323,65,7.19,96.5
9594,2134,65,8.86,2.5
9595,1027,65,1.09,63
9596,18355,65,14.1,63.6
9597,1492,65,6.29,62
9598,10165,65,7.3,80.7
9599,23418,65,12.17,71.5
9600,11677,65,9.87,42.7
9601,6246,65,12.28,31.3
9602,592,65,10.65,36.5
9603,7185,65,8.07,49.1
9604,29151,65,8.75,54.8
9605,27293,65,8.88,31.9
9606,29749,65,10.92,73.8
9607,26363,65,0,73
9608,10325,65,0.98,66.3
9609,28809,65,16.68,60.7
9610,4124,65,15.42,44.2
9611,5476,65,11.62,3.3
9612,26886,65,8.42,94.9
9613,12565,65,16.07,62.3
9614,25839,65,17.66,6.3
9615,28812,65,7.68,73
9616,16604,65,11.67,29.2
9617,18890,65,1.43,90.2
9618,22231,65,11.43,74.2
9619,12971,65,9.26,19
9620,23062,65,9.26,58.8
9621,15252,65,6.81,39.8
9622,26405,65,15.28,57.6
9623,18308,65,8.11,14.1
9624,15131,65,1.34,43.8
9625,17901,65,12.11,23.3
9626,23570,65,16.69,45
9627,13465,65,0.2,31.3
9628,22653,65,8.85,20.9
9629,23731,65,15.08,52.8
9630,28600,65,11.78,37.1
9631,295,65,17.57,43.1
9632,20355,65,0,88.3
9633,17622,65,13.67,68.2
9634,26971,65,2.85,68.2
9635,20880,65,12.12,72.3
9636,19824,65,0.01,25.1
9637,28299,65,4.75,35.2
9638,19485,65,4.42,48.1
9639,6936,65,14.04,1.2
9640,27946,65,6.69,35.6
9641,20415,65,12.01,1
9642,26046,65,12.06,27.6
9643,8371,65,9.04,67.1
9644,906,65,9.17,56.3
9645,8389,65,5.43,55.4
9646,626,65,0.78,45.2
9647,4937,65,7.83,37.2
9648,19131,65,3.9,19.2
9649,24136,65,5.73,87.6
9650,11909,65,4.72,34.2
9651,2928,65,9.11,34.8
9652,29077,65,12.01,28.7
9653,2714,65,11.51,63.3
9654,11298,65,6.63,89.1
9655,5412,65,0,1
9656,13043,65,3.29,1
9657,18381,65,8.09,12.2
9658,824,65,2.93,65.6
9659,26649,65,12.44,67.1
9660,23641,65,8.91,60.9
9661,5890,65,4.73,16.2
9662,6264,65,11.66,10.3
9663,11099,65,9.47,56.5
9664,13335,65,3.61,21.6
9665,13775,65,0,66.8
9666,3414,65,1.92,77.1
9667,9526,65,13.05,14.4
9668,4610,65,11.36,57.8
9669,6750,65,4.77,63.6
9670,18002,65,7.06,15.7
9671,24619,65,13.81,66.5
9672,26201,65,11.09,52.5
9673,20892,65,5.79,33.3
9674,3896,65,5.28,40
9675,29940,65,16.8,36.5
9676,3771,65,0,70.2
9677,1249,65,11.1,90.9
9678,25738,65,12.23,17.1
9679,3623,65,10.94,59.3
9680,9587,65,17.27,73.1
9681,11782,65,13.62,25.2
9682,9245,65,17.56,26.9
9683,19699,65,12.32,59.3
9684,2730,65,1.21,56.3
9685,16244,65,15.01,71.6
9686,22208,65,13.75,53.2
9687,12604,65,10.84,40.5
9688,25347,65,7.54,38.2
9689,22749,65,6.7,59.9
9690,2005,65,9.5,68.1
9691,9929,65,4.48,46.8
9692,2599,65,14.16,34.4
9693,18873,65,5.03,47.1
9694,11540,65,11.24,18
9695,15455,65,6.8,12.5
9696,9939,65,6.95,36.4
9697,19362,65,6.69,49.5
9698,6850,65,14.52,61.3
9699,5074,65,2,25.9
9700,3242,65,9.62,66.2
9701,11610,65,15.72,20
9702,4428,65,15.36,31.2
9703,6261,65,3.23,59
9704,600,65,9.33,45.3
9705,7574,65,15.24,3.2
9706,12382,65,4.9,39.3
9707,23190,65,11.62,13.9
9708,8165,65,14.57,9.2
9709,19429,66,5.68,69.3
9710,13055,66,0,45.5
9711,27413,66,6.23,42.5
9712,7283,66,8.4,1
9713,18797,66,15.01,17
9714,15599,66,9.6,45.4
9715,11408,66,12.01,73.3
9716,1087,66,14.57,99.5
9717,28604,66,0,56.9
9718,10237,66,0.1,48.3
9719,432,66,4.87,27.4
9720,17383,66,8.1,1
9721,27552,66,14.38,60.7
9722,1449,66,12.74,70.6
9723,12356,66,9.89,64
9724,3198,66,8.03,86.1
9725,28840,66,15.83,55.1
9726,28746,66,0,28.6
9727,17367,66,13.29,41.2
9728,13548,66,8.3,23.8
9729,821,66,11.05,73.9
9730,24935,66,12.44,45.2
9731,23201,66,7.22,64.8
9732,16393,66,4.91,113.8
9733,2914,66,2.03,77.7
9734,21228,66,6.2,67
9735,17615,66,0,42.8
9736,19894,66,11.48,61.2
9737,5490,66,16.81,19.6
9738,14983,66,8.17,30.8
9739,25875,66,3.77,50.7
9740,3704,66,0,33.8
9741,29088,66,5.81,50.4
9742,21378,66,16.4,42.7
9743,29194,66,10.96,53.5
9744,28932,66,2.65,51.2
9745,25849,66,10.25,26.9
9746,644,66,0,95
9747,28878,66,6.36,28
9748,29801,66,3.21,70.2
9749,24728,66,1.38,59.4
9750,24810,66,8.16,45.3
9751,11634,66,6.57,38.1
9752,738,66,0,58.9
9753,26575,66,4.4,49.9
9754,17508,66,8.06,44.2
9755,18175,66,3.47,72.1
9756,11569,66,10.1,40.7
9757,9659,66,4.94,8.3
9758,764,66,8.64,71.7
9759,22961,66,7.04,44.8
9760,15068,66,9.04,73.5
9761,6074,66,5.66,21.8
9762,17601,66,12.12,67.6
9763,15829,66,3.31,1
9764,23266,66,8.76,48.7
9765,26989,66,6.99,8.9
9766,1677,66,3.25,1
9767,5054,66,15.53,80.5
9768,13292,66,14.24,61.2
9769,3521,66,6.83,81.9
9770,17719,66,9.12,47.1
9771,10957,66,15.84,100.7
9772,18180,66,14.13,45.5
9773,7225,66,10.98,43.1
9774,19442,66,7.98,66.9
9775,27296,66,6.92,21.8
9776,20479,66,3.41,67
9777,8436,66,7.69,46.9
9778,6289,66,2.28,24
9779,5969,66,1.49,52.5
9780,8141,66,13.63,61.9
9781,5918,66,0,16.5
9782,11792,66,2.73,71.7
9783,21076,66,12.31,13.8
9784,18231,66,15.09,67.9
9785,5070,66,5.84,28.8
9786,23233,66,4.89,79.7
9787,28727,66,8.18,44.4
9788,4478,66,13.48,60.8
9789,12100,66,20.4,1
9790,19731,66,9.32,71.8
9791,11027,66,6.45,79.8
9792,20128,66,6.22,54.6
9793,22073,66,4.27,56.1
9794,28829,66,15.93,18.2
9795,28562,66,4.18,58.2
9796,11934,66,9.75,36.2
9797,23785,66,5.45,1
9798,10701,66,0.94,1
9799,6621,66,12.66,53.8
9800,12350,66,11.88,71
9801,28439,66,9.36,31.4
9802,6442,66,0.78,37.2
9803,7785,66,2.71,11.8
9804,6068,66,9.89,51.1
9805,23931,66,16.11,53
9806,29554,66,5.5,50.8
9807,8211,66,13.14,1
9808,18770,66,12.36,14.2
9809,9776,66,11.42,1
9810,5062,66,7.09,59.5
9811,2387,66,6.75,26.8
9812,16919,66,2.06,33.1
9813,13276,66,0,30.9
9814,17598,66,2.15,2.3
9815,20971,66,9.23,26
9816,10497,66,16.75,60
9817,863,66,4.42,21.4
9818,28968,66,8.03,64.6
9819,7980,66,5.05,65.4
9820,17904,66,12.27,92.2
9821,8364,66,0.64,40.8
9822,4464,66,3.78,26.5
9823,22605,66,3.82,81.2
9824,5746,66,2.36,51
9825,27864,66,11.44,49.6
9826,25168,66,13.56,38.6
9827,11030,66,8.39,42.7
9828,1304,66,23.11,43.5
9829,515,66,9.99,5.2
9830,1960,66,5.2,17.3
9831,25614,66,6.23,105.1
9832,199,66,2.15,17
9833,9985,66,8,55.1
9834,8523,66,3.54,28.1
9835,18657,66,6.48,24
9836,25674,66,10.96,79.5
9837,19637,66,7.82,24.4
9838,28587,66,5.62,22.5
9839,12113,66,6.42,53.2
9840,7928,66,10.32,23.1
9841,8374,66,14.89,41.8
9842,4939,66,15.78,58.6
9843,7274,66,8.36,47.9
9844,7359,67,10.54,28.3
9845,27278,67,7.12,65.2
9846,11622,67,7.05,50.3
9847,22154,67,0,46.6
9848,23467,67,6.71,91.6
9849,10159,67,4.82,48.2
9850,28182,67,14.64,57.6
9851,29721,67,13.92,68
9852,17164,67,5.23,42.6
9853,15753,67,0.33,31.2
9854,396,67,13.11,49.9
9855,27159,67,3.26,63.7
9856,20655,67,8.01,1
9857,17433,67,8.91,76.5
9858,20461,67,11.99,40.9
9859,29404,67,8.61,10.9
9860,3270,67,12.67,89.7
9861,6609,67,6.79,98.6
9862,3454,67,10.49,62.6
9863,28303,67,3.28,65.3
9864,20511,67,8.54,85.3
9865,20052,67,1.02,67.6
9866,1971,67,4.62,43.9
9867,13361,67,10.45,88
9868,23181,67,4.54,42.9
9869,21945,67,0,18
9870,3180,67,0,21.3
9871,29977,67,1.13,9.5
9872,21377,67,9.14,31
9873,4933,67,11.31,56.5
9874,28311,67,1.46,47.5
9875,12719,67,17,20.6
9876,6051,67,10.73,71.8
9877,27650,67,16.97,6.6
9878,28643,67,7.57,43.7
9879,12650,67,5.75,60.7
9880,22060,67,11.79,36.6
9881,4157,67,9.2,1
9882,771,67,4.27,86.4
9883,1948,67,4.61,47.7
9884,20472,67,11.81,74
9885,28996,67,12.82,68
9886,3444,67,12.07,97.8
9887,19273,67,4.08,63.4
9888,12410,67,8.95,82.7
9889,19045,67,11.38,41.8
9890,4134,67,11.26,9.2
9891,7267,67,8.46,23.9
9892,2224,67,16.89,25.4
9893,21388,67,4.46,41
9894,5852,67,15.89,47.7
9895,3016,67,4.4,62.9
9896,7050,67,5.75,83.4
9897,19685,67,10.08,49.3
9898,20640,67,11.13,45.2
9899,18655,67,10.43,66.8
9900,10411,67,0,41.9
9901,1549,67,6.64,49.8
9902,11327,67,3.66,114.8
9903,19751,67,9.66,52.7
9904,16382,67,0.85,71.9
9905,8723,67,9.63,25.6
9906,22758,67,6.3,24.5
9907,16814,67,3.32,28.7
9908,2045,67,12.96,62.5
9909,13871,67,22.01,81.1
9910,14776,67,9.85,55.8
9911,25035,67,7.89,4
9912,19481,67,9.36,65.1
9913,27939,67,5.42,1
9914,25116,67,8.82,35.1
9915,13097,67,10,29.2
9916,21700,67,0,35.3
9917,27808,67,7.17,30.5
9918,19889,67,8.99,37.8
9919,24415,67,7.26,32.8
9920,28944,67,3.22,38
9921,27211,67,9.07,58.9
9922,13285,67,10.27,58.7
9923,4952,67,7.27,18.5
9924,2628,67,9.77,78
9925,2791,67,13.06,80.9
9926,19346,67,9.23,61.6
9927,1328,67,6.34,47.2
9928,21532,67,14.61,26.7
9929,23422,67,16.24,50.5
9930,18256,67,13.17,39.6
9931,11118,67,2.72,38
9932,22305,67,12.22,82.1
9933,8056,67,14.31,100.9
9934,20596,67,6.82,39.4
9935,9497,67,1.06,76.8
9936,20084,67,7.18,59.9
9937,16238,67,7.35,49.7
9938,14316,67,10.79,1
9939,8412,67,0,48.4
9940,7610,67,8.13,56.8
9941,12789,67,5.5,27.3
9942,16313,67,0,25.4
9943,11088,67,11.86,24.3
9944,27078,67,4.32,40.6
9945,17046,67,11.89,16.8
9946,2355,67,6.35,29.4
9947,27624,67,6.72,2.4
9948,25634,67,9.19,25.8
9949,26267,67,10.99,89
9950,7800,67,10.22,87
9951,5436,67,0,43.7
9952,12670,67,9.82,25.9
9953,15081,67,2.48,64.9
9954,3250,67,9.7,26.9
9955,4583,67,5.19,1
9956,13637,67,3.16,98.2
9957,9280,67,11.38,19
9958,13000,67,12.23,73.5
9959,26705,67,8.45,33.4
9960,26210,67,13.5,36.7
9961,25714,67,3.55,38.5
9962,16386,67,1.47,55.2
9963,12049,67,13.13,9.3
9964,19981,67,8.88,71.2
9965,23223,67,12.95,30.6
9966,14308,67,8.51,11.7
9967,9241,67,11.32,48.2
9968,19729,67,3.66,57.3
9969,20090,67,7.43,111
9970,28162,67,6.91,19.5
9971,21813,67,6.44,62.8
9972,21004,67,15.19,70.3
9973,20417,67,0,11.2
9974,21096,68,12.48,43.8
9975,20624,68,8.24,63
9976,4609,68,4.86,23
9977,12669,68,10.28,8.5
9978,3312,68,4.51,29.7
9979,29545,68,5.65,46
9980,16215,68,4.71,53.7
9981,15447,68,11.91,15.4
9982,1479,68,13.68,50.5
9983,18536,68,6.17,55.8
9984,8703,68,17.28,29.5
9985,12633,68,16.84,70
9986,1454,68,12.86,51
9987,4858,68,13.14,46.3
9988,5697,68,12.64,1
9989,23161,68,7.42,87.2
9990,6792,68,5.62,37.1
9991,14528,68,4.03,42.4
9992,24845,68,12.06,54.9
9993,11901,68,5.68,22.1
9994,11992,68,7.89,39.7
9995,524,68,6.66,31.5
9996,15564,68,7.11,23.8
9997,16873,68,0.36,110.3
9998,6682,68,10.77,69.5
9999,20211,68,2.46,80.8
10000,29023,68,17.13,63.7
10001,26033,68,8.16,40.5
10002,4229,68,6.26,30.8
10003,20041,68,10.87,59.7
10004,27087,68,10.08,62.7
10005,15168,68,11.14,91.7
10006,13799,68,5.99,1
10007,16117,68,2.98,31.1
10008,12225,68,0,32.3
10009,2545,68,12.32,1
10010,8886,68,0.06,46.2
10011,7402,68,11.57,42.9
10012,28991,68,8.59,51.4
10013,10908,68,17.48,49.2
10014,4545,68,4,26.9
10015,15492,68,10.71,55.2
10016,9759,68,9.44,40.2
10017,24352,68,17.23,74.7
10018,29743,68,8.16,70.1
10019,6451,68,10.22,56.1
10020,16610,68,7.21,41
10021,5639,68,14.43,86.2
10022,3164,68,11.87,52.1
10023,4473,68,12.29,1
10024,12618,68,5.49,33.3
10025,5316,68,5.62,61.1
10026,14945,68,7.29,29.4
10027,2143,68,8,74.9
10028,19906,68,8.25,69.8
10029,21547,68,7.1,1
10030,4782,68,8.22,12.9
10031,19326,68,8.09,28.1
10032,12221,68,7.91,51.6
10033,20047,68,10.68,60
10034,24423,68,21.68,38.5
10035,13074,68,15.97,65.5
10036,8362,68,4.76,80.5
10037,19598,68,14.02,72.4
10038,12593,68,8.64,66.1
10039,24187,68,8.69,34.3
10040,25482,68,4.05,72.9
10041,15005,68,10.47,67.4
10042,6313,68,6.6,61
10043,15046,68,5.87,1.5
10044,17546,68,7.27,83.8
10045,13015,68,6.41,103.3
10046,7242,68,3.13,55.9
10047,25259,68,0,80
10048,17913,68,15.18,47.2
10049,23667,68,5.99,87.3
10050,11774,68,7.47,11.9
10051,15509,68,10.28,4.7
10052,1925,68,7.51,54.9
10053,28263,68,7.69,48.1
10054,4869,68,11.07,50.8
10055,7014,68,14.09,37.4
10056,6153,68,18.56,25.7
10057,21642,68,10.53,50
10058,29011,68,3.95,61.4
10059,16967,68,14.11,29.1
10060,18669,68,12.57,53.4
10061,4734,68,6.49,18.8
10062,9192,68,1.81,16.5
10063,20044,68,7.49,1
10064,6923,68,8.8,55.6
10065,27303,68,13.54,4.8
10066,10534,68,8.29,45.4
10067,29865,68,7.7,23.3
10068,4846,68,14.03,49
10069,2991,68,19.34,17.8
10070,17825,68,2.25,52.4
10071,23873,68,12.22,74
10072,491,68,11.37,55.7
10073,15489,68,3.51,93.5
10074,21975,68,9.04,32.9
10075,29358,68,4.5,55.5
10076,11190,68,9.73,54.9
10077,6988,68,10.82,38.2
10078,28259,68,5.95,46.3
10079,24686,68,0,65.6
10080,1638,68,0,48.3
10081,6320,68,8.36,28.5
10082,1905,68,3.01,35.7
10083,10410,68,6.97,80.2
10084,17277,68,7.85,1.5
10085,2836,68,16.96,57.3
10086,24309,68,0,58.9
10087,121,68,3.74,93.5
10088,20883,68,14.18,37.1
10089,10440,68,8.27,49.4
10090,27889,68,11.55,48.6
10091,17982,68,14.84,47.4
10092,19339,68,12.25,16.1
10093,28008,68,12.04,34.6
10094,22768,68,5.06,44.4
10095,3463,68,4.96,81.9
10096,9928,68,8.65,43.9
10097,14816,68,2.34,36.8
10098,25072,68,5.49,43.9
10099,28326,68,3.68,1
10100,18661,68,9.45,34.1
10101,27734,68,12.71,27.6
10102,19215,68,2.24,54.5
10103,17243,68,10.18,39.1
10104,26734,68,3.28,1
10105,26516,68,0,90.2
10106,24326,68,3.92,36.1
10107,9447,68,9.92,50.9
10108,20269,68,0,23.3
10109,1969,68,4.49,1
10110,14561,68,18.6,30.9
10111,14336,68,2.77,32
10112,29291,68,10.39,49.8
10113,18914,68,7.4,67.5
10114,13975,68,7.16,17.6
10115,3452,68,5.21,29.9
10116,27570,68,16.25,51.1
10117,10208,68,9.68,66.4
10118,23531,68,2.96,113.1
10119,8684,68,3.74,56
10120,10953,68,14.46,12.3
10121,23987,68,15.63,62.2
10122,5847,68,10.78,29.8
10123,12852,68,5.54,53.1
10124,26009,68,7.69,75
10125,17745,68,5,39.3
10126,6949,68,3.45,42.9
10127,11694,68,0.32,57.7
10128,2655,68,12.65,1
10129,29665,68,6.68,47.1
10130,1573,69,6.02,60.7
10131,27651,69,6.26,33
10132,29518,69,10.07,96.4
10133,24915,69,8.47,81.7
10134,19251,69,7.07,35.8
10135,21596,69,12.04,84.4
10136,22887,69,10.65,34.7
10137,25616,69,13.08,20.7
10138,14284,69,1.34,73
10139,3411,69,8.32,57.6
10140,19709,69,9.48,30.4
10141,16540,69,6.62,17.1
10142,4741,69,3.84,9.5
10143,7389,69,3.56,51
10144,7688,69,5.74,77.6
10145,6939,69,2.37,37.9
10146,20839,69,8.52,28.1
10147,17388,69,5.14,46.1
10148,27625,69,2.46,60.5
10149,4294,69,13.56,56.7
10150,22380,69,11.13,23
10151,6883,69,4.48,6.7
10152,13609,69,6.21,33.2
10153,27127,69,9.28,54.3
10154,15916,69,1.84,38.5
10155,12729,69,0,13.8
10156,10835,69,0,19.8
10157,6654,69,8.74,4
10158,16910,69,4.3,90
10159,21359,69,5.48,78.7
10160,3576,69,15.29,56.1
10161,27289,69,8.29,30.4
10162,13160,69,7.65,47.3
10163,17500,69,0.33,15.4
10164,18662,69,14.15,64.2
10165,18447,69,9.86,47.8
10166,10189,69,5.55,90.4
10167,218,69,3.99,28.9
10168,3695,69,9.84,59.7
10169,22125,69,3.17,69.5
10170,5126,69,11.24,33.4
10171,8334,69,14.49,63.6
10172,1928,69,5.35,31.9
10173,25295,69,1.58,57
10174,14401,69,4.22,40.9
10175,14743,69,15.75,44.2
10176,10584,69,8.39,41.4
10177,1046,69,13.6,54.2
10178,13644,69,12,1
10179,16857,69,12.82,81.3
10180,14098,69,4.88,30.3
10181,24529,69,12.92,43.1
10182,24547,69,9.17,22.8
10183,17300,69,4.27,3.4
10184,26122,69,1.21,20.4
10185,7471,69,0.55,18.3
10186,21708,69,10.4,27.2
10187,3523,69,15.48,73.2
10188,11796,69,5.56,35.9
10189,18507,69,12.38,25.4
10190,18326,69,9.11,86.5
10191,3959,69,5.22,52.5
10192,25463,69,0,65.7
10193,4790,69,1.27,38.9
10194,8677,69,4.24,55.6
10195,10756,69,10.6,1
10196,17626,69,0.93,10.4
10197,10992,69,3.78,24.8
10198,28150,69,18.36,51.3
10199,20072,69,4.54,14
10200,24783,69,12.34,44.4
10201,7935,69,6.12,20.2
10202,16569,69,10.98,95.3
10203,19820,69,3.72,67.7
10204,14363,69,7.7,71.4
10205,28976,69,4.86,86.4
10206,17757,69,5.08,53.6
10207,6956,69,5.44,67.2
10208,23939,69,14.35,39.4
10209,22762,69,16.43,47
10210,22577,69,10.1,30.7
10211,5714,69,0.44,85.1
10212,2889,69,6.22,63.2
10213,18224,69,4.14,36.8
10214,1269,69,2.43,34.5
10215,11502,69,8.8,85.1
10216,1846,69,14.64,57.4
10217,28561,69,8.39,39
10218,28541,69,13.42,44.8
10219,10394,69,11.83,26.6
10220,6340,69,16.62,81.8
10221,1931,69,12.22,41.5
10222,11372,69,7.06,40.1
10223,16278,69,3.13,25.8
10224,27064,69,7.7,40.6
10225,21419,69,8.15,62.3
10226,18958,69,20.47,44.5
10227,2795,69,9.88,58
10228,19090,69,22.75,61.5
10229,28113,69,10.18,28.2
10230,6123,69,2.91,11.8
10231,4132,69,12.91,33.6
10232,21589,69,11.18,55.2
10233,17671,69,4.75,29.9
10234,23871,69,10.03,37.7
10235,2779,69,13.75,70.3
10236,7718,69,1.56,37.8
10237,8955,69,4.93,16.1
10238,25811,69,1.54,32.1
10239,20361,69,5.53,20.8
10240,17716,69,15.85,26.8
10241,3761,69,13.08,83.4
10242,14026,69,8.87,44.4
10243,20571,69,3.57,8.2
10244,24645,69,10.61,38.1
10245,7796,69,8.09,12
10246,18637,69,16.23,50.2
10247,28669,69,14.39,113.9
10248,22098,69,0,15.7
10249,6020,69,11.69,29.6
10250,15500,69,5.02,7.4
10251,13003,69,6.05,5.6
10252,9932,69,6.33,71.5
10253,19128,69,15.68,38.7
10254,10808,69,4.4,1
10255,29720,69,15.23,57.1
10256,1117,69,6.19,24.2
10257,16942,69,6.28,27
10258,22126,69,8.88,65
10259,26877,69,12.1,1
10260,26138,69,13.05,63.1
10261,8751,69,0,113.5
10262,20695,69,12.44,95.3
10263,17754,69,0,71.4
10264,20080,69,6.16,54.5
10265,21686,69,8.58,39.5
10266,20538,69,8.15,15.8
10267,26513,69,5.92,13.2
10268,1335,69,1.98,1
10269,16627,69,8.76,36.5
10270,4189,69,15.97,57
10271,26802,69,9.24,46.2
10272,28513,69,9.19,49.5
10273,13123,69,1.7,83.5
10274,14990,69,11.98,51.9
10275,6138,69,8.92,36.2
10276,4727,69,1.31,30
10277,11510,69,12.22,33.9
10278,2496,69,10.64,45.1
10279,29448,69,2.87,56
10280,27359,69,5.46,64.4
10281,16602,70,11.79,55.5
10282,21476,70,1.45,50.2
10283,28963,70,8.29,79.6
10284,23457,70,12.98,24.1
10285,24357,70,6.92,43.6
10286,23029,70,9.43,34.3
10287,4182,70,8.37,29.5
10288,4719,70,7.05,21.3
10289,4353,70,2.32,12.1
10290,28076,70,9.58,48.8
10291,12859,70,9.02,57.7
10292,17756,70,10.06,17.4
10293,14319,70,17.93,88.6
10294,7013,70,10.76,47.8
10295,19416,70,4.67,61.3
10296,252,70,5.13,36.8
10297,8697,70,1.91,70
10298,24064,70,16.53,20.7
10299,24782,70,5.57,33.5
10300,8386,70,11.76,80.2
10301,19137,70,14.82,64.3
10302,14355,70,6.46,104.7
10303,28149,70,0,59.7
10304,27761,70,5.08,65.8
10305,14272,70,12.58,35.6
10306,4245,70,2.2,53
10307,3133,70,4.2,19.2
10308,21737,70,8.75,76.2
10309,26994,70,8.87,42.1
10310,27463,70,9.98,1.7
10311,24741,70,5.54,67.7
10312,12761,70,9.36,87.2
10313,4040,70,2.08,78.4
10314,29946,70,8.25,62.7
10315,23892,70,3.6,32.1
10316,29862,70,9.78,60.8
10317,27431,70,11.26,1
10318,14465,70,5.77,37.2
10319,29704,70,9.31,82
10320,17066,70,6.15,1
10321,22564,70,9.78,36.4
10322,21057,70,4.66,34.7
10323,781,70,7.28,56.1
10324,8623,70,6.99,42.2
10325,7906,70,2.42,88.6
10326,8246,70,1.22,25.3
10327,7625,70,13.47,111.4
10328,6566,70,5.62,67.3
10329,11743,70,13.55,87.2
10330,15329,70,10.22,1
10331,211,70,3.36,27.5
10332,881,70,6.45,56.6
10333,29033,70,5.84,39.3
10334,29220,70,1.77,23.3
10335,24843,70,15.43,61.4
10336,29535,70,8.86,106.4
10337,4580,70,9.64,106.7
10338,11470,70,18.69,76
10339,11773,70,13.59,73.7
10340,19504,70,10.27,1
10341,29174,70,5.28,32.3
10342,28323,70,5.04,38.5
10343,11232,70,8.97,29.1
10344,2767,70,8.25,20
10345,13792,70,13.57,37
10346,11532,70,5.49,59.8
10347,6339,70,8.46,32
10348,9745,70,16.27,32.2
10349,15982,70,8.5,25.7
10350,22247,70,11.03,31.5
10351,10214,70,6.74,26.1
10352,3889,70,8.83,5
10353,1503,70,5.99,63
10354,18033,70,2.38,18.9
10355,14369,70,4.29,40.9
10356,2535,70,0,1
10357,10296,70,9.22,13.4
10358,27668,70,6.62,71.7
10359,11095,70,10.44,47.2
10360,2943,70,14.72,91.3
10361,23122,70,0,18.2
10362,392,70,8.3,38.9
10363,20477,70,0,50.8
10364,7330,70,19.69,68.2
10365,5161,70,4.38,35.4
10366,10483,70,13.84,7.7
10367,16784,70,10.15,21.6
10368,15215,70,11.14,54.1
10369,18799,70,16.25,42.9
10370,19355,70,7.83,12.8
10371,28907,70,7.06,57.2
10372,29362,70,14.54,46.8
10373,4239,70,3.42,29.7
10374,14227,70,8.4,42.7
10375,29551,70,6.72,69.8
10376,19618,70,9.62,46.8
10377,21323,70,0,88.7
10378,29317,70,4.78,88
10379,24477,70,12.14,75.7
10380,21934,70,7.6,40.3
10381,14765,70,10.3,24.3
10382,22993,70,6.81,22.7
10383,27093,70,7.42,31.8
10384,28238,70,5.3,30.8
10385,26925,70,3.53,69.3
10386,8304,70,2.6,56.5
